filename	acq_time
eeg/sub-22_ses-01_task-rcor_run-1_eeg.vhdr	2021-11-15T16:20:40.004495Z
eeg/sub-22_ses-01_task-rcor_run-2_eeg.vhdr	2021-11-15T17:22:47.335228Z
